cds,ad,media_voto,numero_superamenti
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M017] GAMES AND STRATEGIC BEHAVIOUR,28.9375,16
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M009] THE LAW OF INDUSTRIAL AND ECONOMIC RELATIONS,28.5,2
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M006] HISTORY OF GLOBALIZATION,28.4,25
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M007] DEVELOPMENT ECONOMICS,27.892857142857142,28
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M011] MANAGEMENT DECISIONS AND DATA MINING,27.846153846153847,13
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M012] PRINCIPLES OF CORPORATE FINANCE,27.653846153846153,26
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M001] MATHEMATICAL METHODS AND PROGRAMMIG,27.15,20
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M005] FINANCIAL MARKETS,27.035714285714285,28
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F1601M060] INTERNATIONAL FINANCIAL MARKETS,26.25,4
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M002] QUANTITATIVE METHODS,24.91304347826087,23
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M003] MICROECONOMICS OF GLOBAL MARKETS,24.703703703703702,27
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M014] INDUSTRIAL ORGANIZATION,24.142857142857142,14
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M018] SEMINARS IN ECONOMICS AND MANAGEMENT,,30
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F9201P201] ELEMENTI DI INFORMATICA,30,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R001] EDUCAZIONE PERMANENTE E DEGLI ADULTI,29.5625,32
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R020] STORIA DELLE ISTITUZIONI POL. SOCIALI I,29.32758620689655,58
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R004] SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA,29.168316831683168,101
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R016] TEORIE E PRATICHE DELLA COMUNICAZIONE EDUCATIVA,29,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P022] INTERVENTO PSICOSOCIALE DI PROMOZIONE DEL BENESSERE,29,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P015] PSICOLOGIA DELLE INFLUENZE SOCIALI,29,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R011] TEORIE E MODELLI DELLA CONSULENZA PEDAG.,28.7,110
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R003] TECNOLOGIE DELLA FORMAZIONE,28.691358024691358,81
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R010] SISTEMI INFORMATIVI PER LA GESTIONE DELLA CONOSCENZA,28.490909090909092,110
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R019] PEDAGOGIA INTERCULTURALE E DELLA COOP.,28.32,75
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P012] COMUNICAZIONE NELLE ORGANIZZAZIONE E COMUNICAZIONE SOCIALE,28,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R023] PSICOLOGIA DELLE ORGANIZZAZIONI E DELLA COMUNICAZIONE,27.98,100
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[A5810128] DIRITTO DEL LAVORO,27.5,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R009] CAMBIAMENTO ORGANIZZATIVO,26.826923076923077,104
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R002] METODOLOGIA DELLA FORMAZIONE,26.69090909090909,110
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R030] ORGANIZZAZIONE DELL'AZIENDA INTERNAZIONALE,26.39047619047619,105
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R006] ORGANIZZAZIONE E GESTIONE DELLE RISORSE UMANE,26.058823529411764,119
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R059] IDENTITA' E PERSONA,26,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R005] CONSULENZA FAMILIARE: TEORIE E PRATICHE,26,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R005] ORGANIZZAZIONE AZIENDALE AVANZATO,25.558823529411764,102
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R008] POLITICHE SOCIALI II,23.5,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R057] PSICOLOGIA CLINICA II,21,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F0101R021] SOCIOLOGIA DEI PROCESSI CULT. E COM.,21,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R024] LABORATORIO DI LINGUA STRANIERA,,114
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q023] LABORATORIO DI ASTROFISICA,30,5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F1701Q129] LABORATORIO DI STATO SOLIDO ED ELETTRONICA I,30,1
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F1701Q100] FISICA TEORICA II,30,1
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q046] ASTROFISICA RELATIVISTICA,29.555555555555557,9
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q040] PROCESSI RADIATIVI,28.6,15
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q015] ASTROFISICA STELLARE,28.5,8
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q044] ASTROFISICA APPLICATA,28.4,5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q018] ASTRONOMIA EXTRAGALATTICA,28.333333333333332,9
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q043] RELATIVITA' GENERALE,28.2,5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q019] STRUMENTAZIONE ASTRONOMICA,28,1
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F8501R031] EPISTEMOLOGIA,27.5,2
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q045] COSMOLOGIA,27.2,5
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5701R004] SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA,30,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F4901N050] TURISMO E SVILUPPO LOCALE,30,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N023] LE POLITICHE PER LA SALUTE,29.384615384615383,39
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5602M010] THE CORPORATE STRATEGY: THE STRATEGIC ANALYSIS IN A COMPETITIVE ENVIRONMENT,29,2
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N005] STRATEGIE PER LA CREAZIONE DI VALORE,28.223880597014926,67
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,"[F8701N002] PLURALISMO GIURIDICO, PLURALISMO CULTURALE",28,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M006] RICERCHE DI MARKETING S,28,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N015] METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI,28,40
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N002] CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI,27.943181818181817,88
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N017] MANAGEMENT E SCELTE STRATEGICHE,27.734939759036145,83
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N008] DIRITTO DELLE SOCIETÀ E DEI SERVIZI,27.571428571428573,70
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7601M012] STORIA ECONOMICA DEL TURISMO,27.5,2
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N010] MANAGEMENT E IMPRENDITORIALITÀ SOCIALE,27.403508771929825,57
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5102P014] PROCESSI MOTIVAZIONALI E DECISION MAKING,27.166666666666668,6
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N013] DIRITTO COMUNITARIO DELLA CONCORRENZA E DEL MERCATO,26.875,8
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N006] ECONOMIA PUBBLICA E DEI SERVIZI,26.848484848484848,66
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N016] MANAGEMENT DELLE INFORMAZIONI E VALUTAZIONE DEI SERVIZI,26.671232876712327,73
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N009] CAPITALE UMANO E SVILUPPO AZIENDALE,26.43103448275862,58
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N001] CAMBIAMENTO ORGANIZZATIVO,26.375,80
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N014] DIRITTO AMMINISTRATIVO EUROPEO,26.066666666666666,30
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[A5810032] SOCIOLOGIA DEL DIRITTO,26,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F8801N045] GENERI E GENERAZIONI,25,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N022] DIRITTO DEI CONSUMATORI,24.362068965517242,58
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M048] ANALISI QUANTITATIVE D'IMPRESA PER I MERCATI GLOBALI,23,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M057] GLOBAL ACCOUNTING,18,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q098] INTRODUZIONE ALLA GEOGRAFIA FISICA MARINA,30,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q089] METODI DI INDAGINE GEOLOGICO-TECNICA,30,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q078] GEOENERGIA,30,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q029] MODELLAZIONE GEOLOGICA 3D,29.6,5
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7502Q016] HUMAN GEOGRAPHY OF SMALL ISLAND SYSTEMS,29,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q077] LABORATORIO MODELLAZIONE IDROGEOLOGICA,29,6
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q086] GEOLOGIA DEL VULCANICO,28.857142857142858,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q073] GEOFISICA APPLICATA,28.714285714285715,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q056] STATISTICA,28.625,32
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q052] GEOCRONOLOGIA E ARCHEOMETRIA,28.571428571428573,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q055] GEOTECNICA APPLICATA,28.555555555555557,9
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q032] APPLICAZIONI GIS AVANZATE,28.375,8
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q051] GEORISORSE MINERARIE E LAPIDEI,28.095238095238095,21
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q085] TETTONICA ATTIVA E VULCANOTETTONICA,28.076923076923077,13
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7502Q006] INTERNATIONAL LAW OF THE SEA AND MARINE ENVIRONMENT PROTECTION,28,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q092] APPLICAZIONI GIS AVANZATE,27.857142857142858,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q071] SCAVO E CONSOLIDAMENTO TERRE E ROCCE,27.75,4
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q065] VALUTAZIONE DEI RISCHI GEOLOGICI,27.727272727272727,11
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q028] PETROGRAFIA DEL SEDIMENTARIO,27.666666666666668,3
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q002] GEODINAMICA E GEOLOGIA STRUTTURALE,27.666666666666668,12
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q075] IDROGEOLOGIA,27.333333333333332,6
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q050] METODI DI INDAGINE GEOLOGICO-TECNICA,27.3,10
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q005] PROSPEZIONI GEOFISICHE,27.291666666666668,24
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7501Q080] PROCESSI E IMPIANTI DI TRATTAMENTO E BONIFICA,27,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7501Q004] VALUTAZIONE IMPATTO AMBIENTALE,27,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q094] IDROGEOLOGIA GENERALE,27,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q087] GEOLOGIA STRATIGRAFICA E REGIONALE,27,5
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q076] STABILITA' DEI VERSANTI,26.88888888888889,9
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q082] BIOFACIES,26,2
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q001] GEOLOGIA DEI BACINI SEDIMENTARI,24.5,28
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q093] GEOFISICA APPLICATA,24,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q046] GEOBIOLOGIA,24,2
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q095] PALEOCEANOGRAFIA E PALEOCLIMATOLOGIA,23.666666666666668,3
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q051] CHIMICA FISICA AMBIENTALE,30,5
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q049] CHIMICA DELL'ATMOSFERA,29.458333333333332,24
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q053] PROCESSI A BASSO IMPATTO AMBIENTALE,29.357142857142858,14
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q090] MICROBIOLOGIA APPLICATA,29.1875,16
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q077] FISICA DELL'ATMOSFERA,29.11111111111111,27
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q004] VALUTAZIONE IMPATTO AMBIENTALE,28.9375,16
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q082] BIODIVERSITÀ E CONSERVAZIONE,28.8,15
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q046] ECOLOGIA DEL PAESAGGIO,28.73913043478261,23
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q003] GEOLOGIA AMBIENTALE,28.666666666666668,24
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q072] ACUSTICA AMBIENTALE,28.6,5
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q080] PROCESSI E IMPIANTI DI TRATTAMENTO E BONIFICA,28.5,6
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q086] INQUINAMENTO E BONIFICA DELLE ACQUE SOTTERRANEE,28.375,16
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q056] GESTIONE DELLE EMERGENZE IDROGEOLOGICHE,28.375,24
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q084] CAMBIAMENTI CLIMATICI,28.235294117647058,17
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q085] ECOTOSSICOLOGIA,28.214285714285715,14
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q087] MICROBIOLOGIA AMBIENTALE,28.1875,32
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q078] IDROGEOLOGIA,28.166666666666668,24
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q079] IDROGEOLOGIA APPLICATA,28.11111111111111,9
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q020] TOSSICOLOGIA AMBIENTALE,28.057692307692307,52
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F5401Q049] CHIMICA DELLE ACQUE,28,1
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q089] ECOLOGIA E GESTIONE DELLE ACQUE INTERNE,27.714285714285715,14
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q036] CHIMICA AMBIENTALE,27.675675675675677,37
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,"[F7501Q081] QUALITÀ, DEGRADAZIONE E CONSERVAZIONE DEI SUOLI",27.545454545454547,11
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q076] ECONOMIA DELL?AMBIENTE E DELL?ENERGIA,27.423076923076923,26
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q047] CHEMIOMETRIA,27.333333333333332,3
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q074] SISTEMI ENERGETICI,27.285714285714285,14
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q059] TELERILEVAMENTO APPLICATO,27.22222222222222,9
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q040] BOTANICA APPLICATA,27,12
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q037] DIRITTO AMBIENTALE,26.842105263157894,57
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q002] INTRODUCTION TO MARINE BIOLOGY,29.68,25
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q021] APPLIED GEOMORPHOLOGY AND HABITAT,29.5,2
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q011] MARINE INVERTEBRATE ZOOLOGY,29.333333333333332,6
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q003] INTRODUCTION TO MARINE PHYSICAL GEOGRAPHY,29.25,20
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q001] CHEMISTRY OF MARINE ENVIRONMENT,29.166666666666668,6
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q004] BIODIVERSITY AND MARINE ECOLOGY,29.133333333333333,15
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q006] INTERNATIONAL LAW OF THE SEA AND MARINE ENVIRONMENT PROTECTION,29,25
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q016] HUMAN GEOGRAPHY OF SMALL ISLAND SYSTEMS,28.4,5
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q013] GEOBIOLOGY,28,4
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q012] MARINE VERTEBRATE ZOOLOGY,27.466666666666665,15
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,[F7502Q005] PHYSICS OF THE SEA,26.526315789473685,19
[F7601M] ECONOMIA DEL TURISMO,[F7701M095] SISTEMI DI CONTROLLO NELLE AZIENDE PRIVATE E PUBBLICHE,30,1
[F7601M] ECONOMIA DEL TURISMO,[F4901N066] TURISTI E SCENARI TURISTICI,30,1
[F7601M] ECONOMIA DEL TURISMO,[F7601M005] MARKETING E COMUNICAZIONE DEL TURISMO,29.448979591836736,49
[F7601M] ECONOMIA DEL TURISMO,[F7601M059] LINGUA TEDESCA PER LE SCIENZE TURISTICHE,29,4
[F7601M] ECONOMIA DEL TURISMO,[F7701M098] SALES AND TRADE MARKETING,28.75,8
[F7601M] ECONOMIA DEL TURISMO,[F7601M058] LINGUA SPAGNOLA PER LE SCIENZE TURISTICHE,28.5,16
[F7601M] ECONOMIA DEL TURISMO,[F7601M056] LINGUA FRANCESE PER LE SCIENZE TURISTICHE,28.142857142857142,7
[F7601M] ECONOMIA DEL TURISMO,[F7601M061] ORGANIZZAZIONE E CONTROLLO DELLE AZIENDE,28.114285714285714,35
[F7601M] ECONOMIA DEL TURISMO,[F7601M053] INFORMATICA E PROGRAMMAZIONE PER IL TURISMO,28,1
[F7601M] ECONOMIA DEL TURISMO,[F7601M057] LINGUA INGLESE PER SCIENZE TURISTICHE,27.470588235294116,34
[F7601M] ECONOMIA DEL TURISMO,[F7601M060] DIRITTO DEL TURISMO PROGREDITO,27.22222222222222,45
[F7601M] ECONOMIA DEL TURISMO,[F7601M051] STATISTICA PER IL TURISMO: MODELLI E APPLICAZIONI,26.545454545454547,11
[F7601M] ECONOMIA DEL TURISMO,[F7601M012] STORIA ECONOMICA DEL TURISMO,26.54,50
[F7601M] ECONOMIA DEL TURISMO,[F7701M097] GLOBAL MANAGEMENT,26.5,2
[F7601M] ECONOMIA DEL TURISMO,[F7601M011] GEOGRAFIA DEL TURISMO,26.333333333333332,48
[F7601M] ECONOMIA DEL TURISMO,[F7601M007] METODI STATISTICI PER IL TURISMO II,26.216216216216218,37
[F7601M] ECONOMIA DEL TURISMO,[F7601M054] MATEMATICA PER L'ECONOMIA DEI FENOMENI TURISTICI,26.1,20
[F7601M] ECONOMIA DEL TURISMO,[F7601M052] PROGRAMMAZIONE ECONOMICO-TERRITORIALE E POLITICHE DEL TURISMO,26,34
[F7601M] ECONOMIA DEL TURISMO,[F7601M075] PRINCIPI DI INFERENZA PER LE APPLICAZIONI TURISTICHE,25.3125,16
[F7601M] ECONOMIA DEL TURISMO,[F7601M050] DIRITTO DELL'AMBIENTE E DEI BENI CULTURALI,25.176470588235293,34
[F7601M] ECONOMIA DEL TURISMO,[F4901N073] MARKETING URBANO,24.5,2
[F7601M] ECONOMIA DEL TURISMO,[F7601M076] ALTRE CONOSCENZE TURISTICHE UTILI PER L'INSERIMENTO NEL MONDO DEL LAVORO,,35
[F7601M] ECONOMIA DEL TURISMO,[F7601M066] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - SPAGNOLO,,15
[F7601M] ECONOMIA DEL TURISMO,[F7601M065] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - TEDESCO,,2
[F7601M] ECONOMIA DEL TURISMO,[F7601M064] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - FRANCESE,,2
[F7601M] ECONOMIA DEL TURISMO,[F7601M063] ULTERIORI CONOSCENZE LINGUISTICHE PER IL TURISMO - INGLESE,,19
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M105] L'ATTIVITA' DEI CONTROLLI LEGALI,29.432692307692307,104
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M023] DIRITTO PUBBLICO DELL'ECONOMIA PER LE SCIENZE ECON,29,15
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M101] ANALISI STRATEGICA E VALUTAZIONE FINANZIARIA D'AZIENDA,28.9811320754717,106
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M094] MARKETING MANAGEMENT,28.88,50
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M044] DIRITTO DEL LAVORO AVANZATO,28.675675675675677,37
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M095] SISTEMI DI CONTROLLO NELLE AZIENDE PRIVATE E PUBBLICHE,28.666666666666668,33
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M096] GOVERNANCE & COMPLIANCE,28.61111111111111,72
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M027] DIRITTO INDUSTRIALE PER IL MANAGEMENT,28.452380952380953,42
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M097] GLOBAL MANAGEMENT,28.372549019607842,51
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M098] SALES AND TRADE MARKETING,28.21311475409836,122
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M054] DIRITTO PENALE TRIBUTARIO,28.16304347826087,92
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M076] COMMUNICATION MANAGEMENT,27.827338129496404,139
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M092] METODI QUANTITATIVI PER L'AUDITING E IL CONTROLLO,27.820224719101123,89
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7702M047] DIRITTO COMMERCIALE COMUNITARIO,27.75,4
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M077] DIRITTO PENALE DELL'ECONOMIA,27.652173913043477,92
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M102] ECONOMIA INDUSTRIALE E DELLA CONCORRENZA E STORIA DELL'IMPRESA,27.12857142857143,140
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F1601M084] INVESTMENT BANKING,27,1
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F1601M052] CORPORATE FINANCE,27,1
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M052] DIRITTO FALLIMENTARE,26.504950495049506,101
[F7701M] SCIENZE ECONOMICO-AZIENDALI,[F7701M080] BILANCI DELLE SOCIETA' E DEI GRUPPI,26.21167883211679,137
