cds,ad,media_voto
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,[F5103P060] LABORATORIO DI STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI LINGUISTICI,
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,[F5103P048] LABORATORIO DI METODI DI CONSULTAZIONE E ORIENTAMENTO NEI CONTESTI SCOLASTICI,
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,[F5103P041] LABORATORIO DI NEUROPSICHIATRIA INFANTILE,
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,[F5103P018] LABORATORIO: STRUMENTI DI VALUTAZIONE DELLE RELAZIONI NEI CONTESTI EDUCATIVI,
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,[F5101P137] NORMALITA' E PATOLOGIA NELLE RELAZIONI FAMILIARI,
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5103P010] FATTORI EMOTIVI E RELAZIONALI DELL'APPRENDIMENTO,30
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5103P005] PSICOLOGIA DELLO SVILUPPO SOCIO-AFFETTIVO,30
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5102P022] INTERVENTO PSICOSOCIALE DI PROMOZIONE DEL BENESSERE,30
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P006] COMPITI EVOLUTIVI E CLINICA DELL'ADOLESCENTE E DEL GIOVANE ADULTO,29.11111111111111
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P009] FATTORI DI RISCHIO E DI PROTEZIONE NELLO SVILUPPO ATIPICO,28.682926829268293
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P008] DALLA DIAGNOSI ALLE INDICAZIONI AL TRATTAMENTO CLINICO,28.606060606060606
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P012] NEUROLINGUISTICA,28.17241379310345
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P001] ANALISI MULTIVARIATA DEI DATI,27.74404761904762
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P011] METODI NEURO-FUNZIONALI IN NEUROPSICOLOGIA E PSICOLOGIA CLINICA,27.451612903225808
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P010] PSICHIATRIA E NEUROPSICHIATRIA INFANTILE,27.310344827586206
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P004] PSICODIAGNOSTICA CLINICA,27.226519337016576
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P013] NEUROSCIENZE COGNITIVE DEI PROCESSI SOCIALI E AFFETTIVI,27.18918918918919
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P005] PSICOLOGIA CLINICA,26.86178861788618
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P003] ORIGINI E SVILUPPO DELLA MENTE UMANA,26.343023255813954
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5104P002] NEUROPSICOLOGIA DELL'ADULTO E DELL'ANZIANO,25.888324873096447
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5102P094] PSICOLOGIA SOCIALE DELLA RELIGIONE,25
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5103P006] PSICOLOGIA DELLA DISABILITÀ E DELLA INTEGRAZIONE SCOLASTICA,23
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,[F5103P062] ECOLOGIA DELLO SVILUPPO,
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q034] SCIENZA DEI METALLI,30
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q028] ELETTRONICA E FOTONICA MOLECOLARE,30
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q011] INTERAZIONE RADIAZIONE IONIZZANTE-MATERIA,30
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q015] CHIMICA E TECNOLOGIA DEI POLIMERI,29.6
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q049] FISICA DEI DIELETTRICI,29.46153846153846
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q031] CHIMICA DEI MATERIALI MOLECOLARI,29.3
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q023] CARATTERIZZAZIONE FISICA DEI MATERIALI CON LABORATORIO,29.263157894736842
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q029] CHIMICA FISICA DELLO STATO SOLIDO E DELLE SUPERFICI,29.22222222222222
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q030] CHIMICA DEI MATERIALI INORGANICI,29
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q026] FISICA DEI SEMICONDUTTORI,29
[F5301Q] SCIENZA DEI MATERIALI,[F5401Q054] CHIMICA DELLE FORMULAZIONI,28.5
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q001] FISICA DELLO STATO SOLIDO,28.5
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q024] TERMODINAMICA E CINETICA DEI MATERIALI,28.11111111111111
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q036] TERMODINAMICA STATISTICA DEI MATERIALI,28
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q032] NANOTECNOLOGIE,28
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q013] SINTESI E TECNICHE SPECIALI DI MATERIALI ORGANICI,28
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q033] MATERIALI E DISPOSITIVI PER L'ENERGIA,26.8
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q008] ANALISI FUNZIONALE,26.58823529411765
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q025] CHIMICA FISICA APPLICATA CON LABORATORIO,25.142857142857142
[F5301Q] SCIENZA DEI MATERIALI,[F5301Q035] SUPERFICI E INTERFACCE,
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q051] CHIMICA DEI MATERIALI MOLECOLARI,30
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q046] PROCESSI A BASSO IMPATTO AMBIENTALE,30
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q042] CHIMICA DEI MATERIALI INORGANICI,30
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q033] SINTESI E TECNICHE SPECIALI ORGANICHE DEI MATERIALI,30
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F0802Q050] NANOBIOTECNOLOGIE,30
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q049] CHIMICA DELLE ACQUE,29.375
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q054] CHIMICA DELLE FORMULAZIONI,29.2
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q053] TERMODINAMICA DI NON EQUILIBRIO,29
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q032] FOTOCHIMICA,29
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q034] CHIMICA MACROMOLECOLARE,28.859649122807017
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q055] BIOTECNOLOGIE INDUSTRIALI PER LA PRODUZIONE DI PRODOTTI CHIMICI E BIOENERGIE,28.8
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F7501Q049] CHIMICA DELL'ATMOSFERA,28.5
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q019] CHIMICA ORGANICA SUPERIORE,28.36842105263158
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q026] MODELLISTICA MOLECOLARE,28.363636363636363
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q017] CHIMICA DI COORDINAZIONE E METALLORGANICA,28.296296296296298
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q023] CHIMICA BIOINORGANICA,28.23076923076923
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q039] CHIMICA ORGANICA FARMACEUTICA,28.22222222222222
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q043] STRUTTURE E INTERAZIONI MOLECOLARI,28
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q027] CHIMICA FISICA SUPERIORE,27.90909090909091
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q048] CHIMICA AMBIENTALE,27.866666666666667
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q044] ANALISI DI BIOMOLECOLE,27.833333333333332
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q024] METODOLOGIE MODERNE DI SINTESI ORGANICA E ORGANOMETALLICA,27.6
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q056] CHIMICA ORGANICA PER SCIENZE DELLA VITA,27.5
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q018] CHEMIOMETRIA,27.5
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q028] SPETTROSCOPIA E SINTESI DI COMPOSTI INORGANICI,27.181818181818183
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F5401Q035] TERMODINAMICA E CINETICA DEI MATERIALI,25
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,[F0601Q058] BIODIVERSITA' VEGETALE,
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M004] GLOBAL MACROECONOMICS,30
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M016] LABOUR MARKETS,29.166666666666668
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M010] THE CORPORATE STRATEGY: THE STRATEGIC ANALYSIS IN A COMPETITIVE ENVIRONMENT,29.142857142857142
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M008] FOUNDATIONS OF INTERNATIONAL ECONOMIC LAW,29.08
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M015] THE ECONOMICS AND HISTORY OF EUROPEAN INTEGRATION,29.076923076923077
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M017] GAMES AND STRATEGIC BEHAVIOUR,28.9375
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M009] THE LAW OF INDUSTRIAL AND ECONOMIC RELATIONS,28.5
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M006] HISTORY OF GLOBALIZATION,28.4
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M007] DEVELOPMENT ECONOMICS,27.892857142857142
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M011] MANAGEMENT DECISIONS AND DATA MINING,27.846153846153847
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M012] PRINCIPLES OF CORPORATE FINANCE,27.653846153846153
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M001] MATHEMATICAL METHODS AND PROGRAMMIG,27.15
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M005] FINANCIAL MARKETS,27.035714285714285
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F1601M060] INTERNATIONAL FINANCIAL MARKETS,26.25
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M002] QUANTITATIVE METHODS,24.91304347826087
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M003] MICROECONOMICS OF GLOBAL MARKETS,24.703703703703702
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M014] INDUSTRIAL ORGANIZATION,24.142857142857142
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,[F5602M018] SEMINARS IN ECONOMICS AND MANAGEMENT,
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F9201P201] ELEMENTI DI INFORMATICA,30
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R001] EDUCAZIONE PERMANENTE E DEGLI ADULTI,29.5625
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R020] STORIA DELLE ISTITUZIONI POL. SOCIALI I,29.32758620689655
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R004] SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA,29.168316831683168
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R016] TEORIE E PRATICHE DELLA COMUNICAZIONE EDUCATIVA,29
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P022] INTERVENTO PSICOSOCIALE DI PROMOZIONE DEL BENESSERE,29
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P015] PSICOLOGIA DELLE INFLUENZE SOCIALI,29
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R011] TEORIE E MODELLI DELLA CONSULENZA PEDAG.,28.7
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R003] TECNOLOGIE DELLA FORMAZIONE,28.691358024691358
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R010] SISTEMI INFORMATIVI PER LA GESTIONE DELLA CONOSCENZA,28.490909090909092
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R019] PEDAGOGIA INTERCULTURALE E DELLA COOP.,28.32
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P012] COMUNICAZIONE NELLE ORGANIZZAZIONE E COMUNICAZIONE SOCIALE,28
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R023] PSICOLOGIA DELLE ORGANIZZAZIONI E DELLA COMUNICAZIONE,27.98
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[A5810128] DIRITTO DEL LAVORO,27.5
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R009] CAMBIAMENTO ORGANIZZATIVO,26.826923076923077
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R002] METODOLOGIA DELLA FORMAZIONE,26.69090909090909
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R030] ORGANIZZAZIONE DELL'AZIENDA INTERNAZIONALE,26.39047619047619
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R006] ORGANIZZAZIONE E GESTIONE DELLE RISORSE UMANE,26.058823529411764
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R059] IDENTITA' E PERSONA,26
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R005] CONSULENZA FAMILIARE: TEORIE E PRATICHE,26
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R005] ORGANIZZAZIONE AZIENDALE AVANZATO,25.558823529411764
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R008] POLITICHE SOCIALI II,23.5
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R057] PSICOLOGIA CLINICA II,21
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F0101R021] SOCIOLOGIA DEI PROCESSI CULT. E COM.,21
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F9201P203] WEB MARKETING,
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F8501R024] FILOSOFIA DELLA MENTE E TEORIA DEGLI AFFETTI,
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5701R024] LABORATORIO DI LINGUA STRANIERA,
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F5102P017] PSICOLOGIA DEI CONSUMI,
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,[F0101R008] ANTROPOLOGIA DEI PROCESSI MIGRATORI,
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q023] LABORATORIO DI ASTROFISICA,30
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F1701Q129] LABORATORIO DI STATO SOLIDO ED ELETTRONICA I,30
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F1701Q100] FISICA TEORICA II,30
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q046] ASTROFISICA RELATIVISTICA,29.555555555555557
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q040] PROCESSI RADIATIVI,28.6
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q015] ASTROFISICA STELLARE,28.5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q044] ASTROFISICA APPLICATA,28.4
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q018] ASTRONOMIA EXTRAGALATTICA,28.333333333333332
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q043] RELATIVITA' GENERALE,28.2
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q019] STRUMENTAZIONE ASTRONOMICA,28
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F8501R031] EPISTEMOLOGIA,27.5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q045] COSMOLOGIA,27.2
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F5801Q020] RAGGI COSMICI,
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,[F1701Q130] LABORATORIO DI STATO SOLIDO ED ELETTRONICA II,
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5701R004] SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA,30
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F4901N050] TURISMO E SVILUPPO LOCALE,30
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N023] LE POLITICHE PER LA SALUTE,29.384615384615383
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5602M010] THE CORPORATE STRATEGY: THE STRATEGIC ANALYSIS IN A COMPETITIVE ENVIRONMENT,29
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N005] STRATEGIE PER LA CREAZIONE DI VALORE,28.223880597014926
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,"[F8701N002] PLURALISMO GIURIDICO, PLURALISMO CULTURALE",28
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M006] RICERCHE DI MARKETING S,28
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N015] METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI,28
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N002] CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI,27.943181818181817
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N017] MANAGEMENT E SCELTE STRATEGICHE,27.734939759036145
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N008] DIRITTO DELLE SOCIETÀ E DEI SERVIZI,27.571428571428573
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7601M012] STORIA ECONOMICA DEL TURISMO,27.5
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N010] MANAGEMENT E IMPRENDITORIALITÀ SOCIALE,27.403508771929825
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F5102P014] PROCESSI MOTIVAZIONALI E DECISION MAKING,27.166666666666668
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N013] DIRITTO COMUNITARIO DELLA CONCORRENZA E DEL MERCATO,26.875
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N006] ECONOMIA PUBBLICA E DEI SERVIZI,26.848484848484848
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N016] MANAGEMENT DELLE INFORMAZIONI E VALUTAZIONE DEI SERVIZI,26.671232876712327
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N009] CAPITALE UMANO E SVILUPPO AZIENDALE,26.43103448275862
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N001] CAMBIAMENTO ORGANIZZATIVO,26.375
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N014] DIRITTO AMMINISTRATIVO EUROPEO,26.066666666666666
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[A5810032] SOCIOLOGIA DEL DIRITTO,26
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F8801N045] GENERI E GENERAZIONI,25
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N022] DIRITTO DEI CONSUMATORI,24.362068965517242
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M048] ANALISI QUANTITATIVE D'IMPRESA PER I MERCATI GLOBALI,23
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M057] GLOBAL ACCOUNTING,18
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F7702M043] STORIA DELL'IMPRESA,
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,[F6302N012] SISTEMI INFORMATIVI,
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q098] INTRODUZIONE ALLA GEOGRAFIA FISICA MARINA,30
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q089] METODI DI INDAGINE GEOLOGICO-TECNICA,30
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q078] GEOENERGIA,30
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q029] MODELLAZIONE GEOLOGICA 3D,29.6
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7502Q016] HUMAN GEOGRAPHY OF SMALL ISLAND SYSTEMS,29
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q077] LABORATORIO MODELLAZIONE IDROGEOLOGICA,29
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q086] GEOLOGIA DEL VULCANICO,28.857142857142858
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q073] GEOFISICA APPLICATA,28.714285714285715
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q056] STATISTICA,28.625
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q052] GEOCRONOLOGIA E ARCHEOMETRIA,28.571428571428573
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q055] GEOTECNICA APPLICATA,28.555555555555557
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q032] APPLICAZIONI GIS AVANZATE,28.375
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q051] GEORISORSE MINERARIE E LAPIDEI,28.095238095238095
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q085] TETTONICA ATTIVA E VULCANOTETTONICA,28.076923076923077
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7502Q006] INTERNATIONAL LAW OF THE SEA AND MARINE ENVIRONMENT PROTECTION,28
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q092] APPLICAZIONI GIS AVANZATE,27.857142857142858
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q071] SCAVO E CONSOLIDAMENTO TERRE E ROCCE,27.75
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q065] VALUTAZIONE DEI RISCHI GEOLOGICI,27.727272727272727
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q028] PETROGRAFIA DEL SEDIMENTARIO,27.666666666666668
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q002] GEODINAMICA E GEOLOGIA STRUTTURALE,27.666666666666668
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q075] IDROGEOLOGIA,27.333333333333332
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q050] METODI DI INDAGINE GEOLOGICO-TECNICA,27.3
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q005] PROSPEZIONI GEOFISICHE,27.291666666666668
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7501Q080] PROCESSI E IMPIANTI DI TRATTAMENTO E BONIFICA,27
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7501Q004] VALUTAZIONE IMPATTO AMBIENTALE,27
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q094] IDROGEOLOGIA GENERALE,27
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q087] GEOLOGIA STRATIGRAFICA E REGIONALE,27
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q076] STABILITA' DEI VERSANTI,26.88888888888889
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q082] BIOFACIES,26
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q001] GEOLOGIA DEI BACINI SEDIMENTARI,24.5
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q093] GEOFISICA APPLICATA,24
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q046] GEOBIOLOGIA,24
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q095] PALEOCEANOGRAFIA E PALEOCLIMATOLOGIA,23.666666666666668
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7502Q011] MARINE INVERTEBRATE ZOOLOGY,
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[F7401Q080] PETROGENESI DEGLI AMBIENTI GEODINAMICI,
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q051] CHIMICA FISICA AMBIENTALE,30
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q049] CHIMICA DELL'ATMOSFERA,29.458333333333332
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,[F7501Q053] PROCESSI A BASSO IMPATTO AMBIENTALE,29.357142857142858
